Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;5_Merkmal_Code;5_Merkmal_Label;5_Auspraegung_Code;5_Auspraegung_Label;UMS103__Umsatzindex__2015=100
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;112,5
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;117,7
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;118,7
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT11;November;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;115,9
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;129,5
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;136,3
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;139,3
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT12;Dezember;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;114,6
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;99,6
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;104,0
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;103,3
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT01;Januar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;112,4
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;92,0
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;96,5
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;97,0
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT02;Februar;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;110,9
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;101,3
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;106,3
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;105,6
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT03;März;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;104,4
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;87,2
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;92,0
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;91,7
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT04;April;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;94,9
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;85,7
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;90,5
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;91,7
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT05;Mai;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;94,9
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;92,9
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;98,0
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;98,2
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT06;Juni;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;97,6
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;97,5
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;103,2
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;101,8
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT07;Juli;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;100,7
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;90,6
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;-
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;96,1
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;97,7
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT08;August;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;NOMINAL;in jeweiligen Preisen;WERT01;Original- und bereinigte Daten;X13JDKSB;X13 JDemetra+  kalender- und saisonbereinigt;101,5
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;WERTORG;Originalwerte;96,3
47414;Konjunkturstatistik im Dienstleistungsbereich;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;MONAT;Monate;MONAT09;September;WZ08N7;Wirtschaftszweige (WZ 2008);WZ08-H-04;Ausgewählte Dienstleistungsbereiche u. Gastgewerbe;WERTE4;Preisarten;REAL;in konstanten Preisen;WERT01;Original- und bereinigte Daten;X13JDKB;X13 JDemetra+  kalenderbereinigt;-
